,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
181,27.5,-27.5,22.5,1500,-1000,681.633,-22.1749,55.76,-161.547,449.377,-274.041,175.335,-34.4008,4.70636,-17.1147,-17.1107
182,27.5,-27.5,22.5,1500,-1250,683.306,219.53,39.1784,-137.465,713.853,-286.067,427.786,-34.5483,17.4221,-9.04733,-9.04495
183,27.5,-27.5,22.5,1500,-1500,717.352,522.184,-12.0207,-72.7403,1072.91,-289.511,783.403,-35.826,33.0947,0.555701,0.558119
184,27.5,-27.5,25.0,750,-750,-99.7892,-108.468,-164.212,-191.087,-588.632,-96.3967,-685.029,2.67034,-2.33879,-1.14626,-1.11932
185,27.5,-27.5,25.0,750,-1000,-116.883,96.9044,-159.73,-170.958,-385.183,-120.083,-505.266,3.27764,8.90531,5.49037,5.51212
186,27.5,-27.5,25.0,750,-1250,-123.544,331.779,-175.781,-133.691,-161.424,-139.892,-301.316,3.4798,20.8354,13.9261,13.9443
187,27.5,-27.5,25.0,750,-1500,-148.657,637.227,-174.699,-75.8033,143.831,-170.772,-26.9403,4.40597,35.3269,23.8154,23.8288
188,27.5,-27.5,25.0,1000,-750,64.3003,-142.212,-103.001,-212.603,-441.828,-145.873,-587.701,-6.08253,-3.40696,-6.68315,-6.66505
189,27.5,-27.5,25.0,1000,-1000,33.8349,58.6707,-102.424,-188.209,-237.996,-168.789,-406.785,-4.90962,7.5707,0.115553,0.133089
190,27.5,-27.5,25.0,1000,-1250,10.3102,316.392,-105.047,-154.715,14.7192,-191.871,-177.152,-3.98622,20.9096,9.62098,9.63611
191,27.5,-27.5,25.0,1000,-1500,-4.98038,589.441,-123.109,-106.33,291.186,-208.377,82.8087,-3.33849,33.8621,20.7501,20.7625
192,27.5,-27.5,25.0,1250,-750,302.06,-202.947,-16.0357,-224.922,-223.291,-212.111,-435.402,-17.9835,-5.58534,-14.1251,-14.1116
193,27.5,-27.5,25.0,1250,-1000,272.447,-12.8905,-11.1071,-209.496,-25.983,-233.516,-259.499,-16.94,4.54284,-8.95658,-8.94499
194,27.5,-27.5,25.0,1250,-1250,261.063,246.367,-28.022,-177.019,239.836,-252.422,-12.5859,-16.6507,18.4785,1.91101,1.92144
195,27.5,-27.5,25.0,1250,-1500,246.3,543.576,-44.7136,-125.326,552.557,-272.407,280.15,-16.143,33.1201,12.3235,12.3314
196,27.5,-27.5,25.0,1500,-750,603.834,-236.796,61.0079,-230.937,72.5053,-276.616,-204.111,-31.8207,-6.3105,-21.5555,-21.546
197,27.5,-27.5,25.0,1500,-1000,578.516,-63.9982,59.3384,-218.722,249.281,-297.248,-47.967,-31.1314,2.83346,-17.2397,-17.2316
198,27.5,-27.5,25.0,1500,-1250,562.145,172.411,51.0014,-182.729,510.278,-316.434,193.844,-30.7281,15.6528,-8.95071,-8.94444
199,27.5,-27.5,25.0,1500,-1500,540.698,485.213,54.2606,-140.438,854.751,-342.902,511.848,-30.1798,31.7991,2.48304,2.48715
200,27.5,-27.5,27.5,750,-750,-131.28,-164.453,-221.949,-242.948,-786.047,-91.2787,-877.326,4.00512,-4.6763,-3.12623,-3.08366
201,27.5,-27.5,27.5,750,-1000,-147.282,36.9533,-215.391,-224.574,-587.328,-114.94,-702.268,4.54729,6.3674,2.53851,2.57431
202,27.5,-27.5,27.5,750,-1250,-160.832,313.783,-213.597,-194.27,-320.065,-141.649,-461.714,4.99963,20.8115,13.1109,13.1396
203,27.5,-27.5,27.5,750,-1500,-170.505,589.48,-214.549,-131.889,-25.806,-169.629,-195.435,5.33019,34.1837,22.7807,22.8037
204,27.5,-27.5,27.5,1000,-750,7.28473,-187.426,-152.348,-250.504,-633.693,-145.121,-778.813,-3.43007,-5.44593,-6.24442,-6.22144
205,27.5,-27.5,27.5,1000,-1000,-26.7391,0.726871,-152.633,-238.901,-458.377,-167.658,-626.035,-2.09521,4.9104,0.458013,0.479388
206,27.5,-27.5,27.5,1000,-1250,-51.7701,268.873,-156.023,-198.224,-191.135,-190.801,-381.935,-1.1105,19.1468,8.87442,8.89471
207,27.5,-27.5,27.5,1000,-1500,-77.9559,566.388,-162.063,-153.455,103.677,-216.862,-113.185,-0.0367366,33.5833,19.6539,19.6724
208,27.5,-27.5,27.5,1250,-750,236.309,-239.31,-65.9484,-274.364,-428.369,-210.508,-638.877,-15.2506,-7.15668,-12.9474,-12.9285
209,27.5,-27.5,27.5,1250,-1000,215.122,-61.97,-68.8635,-268.478,-252.899,-230.758,-483.657,-14.5337,2.49396,-8.6987,-8.68026
210,27.5,-27.5,27.5,1250,-1250,181.851,189.215,-69.5539,-221.039,22.6704,-257.183,-234.513,-13.2742,15.9824,1.45579,1.47191
211,27.5,-27.5,27.5,1250,-1500,153.985,497.946,-73.9261,-176.695,330.14,-284.317,45.8227,-12.2397,31.5864,12.2867,12.2999
212,27.5,-27.5,27.5,1500,-750,522.599,-283.803,31.2821,-272.483,-130.909,-289.255,-420.164,-29.0427,-8.35439,-21.2477,-21.2339
213,27.5,-27.5,27.5,1500,-1000,496.175,-134.083,41.597,-269.838,29.1247,-310.395,-281.27,-28.2281,-0.396813,-17.3942,-17.3818
214,27.5,-27.5,27.5,1500,-1250,474.878,115.892,32.8284,-245.086,285.744,-331.3,-45.5559,-27.5854,13.0735,-8.76289,-8.75159
215,27.5,-27.5,27.5,1500,-1500,465.134,426.172,16.8969,-198.267,621.212,-353.92,267.292,-27.4101,29.4747,2.95893,2.96669
