,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
180,30.0,-25.0,22.5,1500,-750,849.165,-268.585,89.539,-202.3,335.014,-276.147,58.8664,-43.7124,-5.70192,-29.0345,-29.031
181,30.0,-25.0,22.5,1500,-1000,854.177,-153.183,64.6838,-187.56,457.212,-281.28,175.932,-43.9876,-0.0849373,-26.7938,-26.7907
182,30.0,-25.0,22.5,1500,-1250,844.607,52.2406,55.2279,-160.888,677.401,-295.868,381.533,-43.8843,9.79821,-21.3666,-21.3653
183,30.0,-25.0,22.5,1500,-1500,861.21,337.185,26.5805,-121.92,1005.47,-304.117,701.352,-44.6387,23.4165,-12.2451,-12.2451
184,30.0,-25.0,25.0,750,-750,-36.6161,-174.599,-150.073,-202.356,-596.231,-102.606,-698.837,0.140919,-4.26829,-4.34444,-4.32486
185,30.0,-25.0,25.0,750,-1000,-59.2514,9.80527,-141.238,-183.245,-408.796,-128.714,-537.51,1.08416,4.83531,2.15689,2.17424
186,30.0,-25.0,25.0,750,-1250,-76.8873,229.601,-145.634,-170.263,-212.565,-148.621,-361.186,1.81285,15.4663,8.35603,8.37156
187,30.0,-25.0,25.0,750,-1500,-93.8074,478.654,-159.207,-104.932,40.3627,-172.371,-132.009,2.54766,26.5205,17.0192,17.0327
188,30.0,-25.0,25.0,1000,-750,156.207,-219.336,-75.4622,-220.392,-415.995,-159.632,-575.627,-10.8038,-5.56566,-10.0635,-10.0462
189,30.0,-25.0,25.0,1000,-1000,131.347,-54.1395,-68.5941,-214.646,-255.294,-181.881,-437.175,-9.82891,2.68091,-5.08774,-5.07268
190,30.0,-25.0,25.0,1000,-1250,100.785,172.785,-67.0725,-185.602,-28.4332,-205.501,-233.935,-8.50139,13.4784,2.86286,2.8743
191,30.0,-25.0,25.0,1000,-1500,78.2835,448.872,-66.7623,-145.355,255.346,-229.873,25.4727,-7.5388,26.0453,11.8775,11.8866
192,30.0,-25.0,25.0,1250,-750,408.752,-275.466,22.516,-237.871,-175.734,-231.663,-407.397,-24.0999,-7.2655,-17.7301,-17.7197
193,30.0,-25.0,25.0,1250,-1000,388.463,-136.467,23.1657,-238.252,-46.8244,-249.372,-296.196,-23.451,-0.284787,-15.4317,-15.4228
194,30.0,-25.0,25.0,1250,-1250,368.675,98.369,18.2177,-205.02,207.666,-271.898,-64.2324,-22.8114,11.0164,-6.77081,-6.76362
195,30.0,-25.0,25.0,1250,-1500,364.446,385.5,10.0045,-169.697,519.567,-288.582,230.985,-22.7542,24.4601,3.35024,3.35566
196,30.0,-25.0,25.0,1500,-750,761.032,-316.353,75.3076,-247.492,129.883,-290.264,-160.381,-40.7197,-7.75367,-26.3158,-26.3089
197,30.0,-25.0,25.0,1500,-1000,746.769,-210.326,79.7226,-228.902,264.13,-306.094,-41.9632,-40.4084,-2.4734,-25.6734,-25.6678
198,30.0,-25.0,25.0,1500,-1250,746.746,20.5478,61.1183,-197.238,509.823,-320.549,189.274,-40.5873,8.77088,-18.0682,-18.0624
199,30.0,-25.0,25.0,1500,-1500,701.576,274.131,74.1878,-170.459,781.296,-350.497,430.799,-39.1976,20.808,-10.6864,-10.6839
200,30.0,-25.0,27.5,750,-750,-77.9906,-228.604,-198.602,-249.537,-791.923,-101.659,-893.582,2.13693,-6.22382,-4.56344,-4.52994
201,30.0,-25.0,27.5,750,-1000,-92.5212,-50.6183,-195.691,-235.515,-612.753,-122.564,-735.318,2.72471,2.63947,0.393337,0.429485
202,30.0,-25.0,27.5,750,-1250,-106.67,205.712,-187.194,-223.849,-366.542,-148.754,-515.296,3.28159,14.9122,7.56494,7.60026
203,30.0,-25.0,27.5,750,-1500,-131.63,452.381,-186.721,-178.644,-123.78,-180.325,-304.105,4.31102,26.175,17.8732,17.9007
204,30.0,-25.0,27.5,1000,-750,106.467,-265.261,-123.768,-254.01,-597.791,-161.841,-759.633,-8.2466,-7.3244,-9.60612,-9.57421
205,30.0,-25.0,27.5,1000,-1000,78.0177,-119.188,-109.49,-250.62,-451.043,-184.105,-635.149,-7.07747,-0.0155127,-5.73046,-5.71213
206,30.0,-25.0,27.5,1000,-1250,42.5743,120.131,-104.559,-221.443,-217.352,-209.68,-427.032,-5.56472,11.6093,3.20966,3.23067
207,30.0,-25.0,27.5,1000,-1500,30.363,407.091,-107.923,-191.792,71.221,-229.083,-157.862,-5.11275,24.9836,12.3391,12.3576
208,30.0,-25.0,27.5,1250,-750,370.83,-324.466,-47.0385,-287.65,-385.047,-225.683,-610.729,-22.4517,-8.94013,-17.1851,-17.1673
209,30.0,-25.0,27.5,1250,-1000,345.363,-197.564,-30.1405,-284.634,-252.52,-247.467,-499.987,-21.5759,-2.49451,-15.5361,-15.52
210,30.0,-25.0,27.5,1250,-1250,315.919,39.3252,-24.831,-252.263,3.59687,-275.019,-271.422,-20.5068,8.90559,-8.05874,-8.04588
211,30.0,-25.0,27.5,1250,-1500,289.161,318.956,-3.09377,-214.738,312.924,-303.986,8.93866,-19.5066,22.1963,2.95417,2.96441
212,30.0,-25.0,27.5,1500,-750,677.578,-346.777,60.6196,-293.508,-48.4422,-307.908,-356.35,-37.8544,-8.93586,-25.7407,-25.7299
213,30.0,-25.0,27.5,1500,-1000,668.341,-281.516,54.7165,-288.369,31.6904,-318.419,-286.729,-37.6399,-5.55398,-27.4804,-27.4698
214,30.0,-25.0,27.5,1500,-1250,648.813,-62.0454,52.1112,-264.116,264.123,-339.261,-75.1383,-37.0727,5.15136,-20.8544,-20.8465
215,30.0,-25.0,27.5,1500,-1500,624.42,230.116,63.6462,-228.462,588.025,-369.944,218.081,-36.4232,19.2619,-9.8598,-9.85343
