,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
181,25.0,-27.5,22.5,1500,-1000,533.386,20.1865,-36.2287,-136.627,394.997,-838.691,-443.694,-26.9198,6.5769,-9.30031,-9.069
182,25.0,-27.5,22.5,1500,-1250,554.26,225.093,-53.5674,-118.356,627.793,-839.651,-211.858,-27.6539,17.5423,-4.82558,-4.59501
183,25.0,-27.5,22.5,1500,-1500,549.001,506.26,-62.5501,-73.7771,949.735,-849.679,100.056,-27.5636,31.7807,3.91367,4.14268
184,25.0,-27.5,25.0,750,-750,-160.665,-128.222,-214.232,-176.32,-702.018,-85.7746,-787.793,4.35968,-3.23815,-1.87175,-1.84215
185,25.0,-27.5,25.0,750,-1000,-203.582,54.5649,-221.046,-139.916,-526.619,-195.955,-722.574,5.87186,6.90154,4.00744,4.07099
186,25.0,-27.5,25.0,750,-1250,-228.702,299.983,-282.147,-118.464,-335.293,-407.191,-742.484,6.82779,19.6162,14.6731,14.8097
187,25.0,-27.5,25.0,750,-1500,-227.824,548.148,-241.033,-76.541,15.9731,-717.171,-701.198,6.771,31.724,23.9893,24.2331
188,25.0,-27.5,25.0,1000,-750,-73.5259,-158.053,-176.31,-163.866,-596.209,-212.851,-809.06,-0.527853,-4.39796,-4.8338,-4.76896
189,25.0,-27.5,25.0,1000,-1000,-106.241,40.5835,-171.265,-155.279,-412.416,-234.872,-647.288,0.687265,6.47409,2.34652,2.40912
190,25.0,-27.5,25.0,1000,-1250,-151.903,299.372,-190.414,-127.032,-162.717,-454.567,-617.283,2.40755,19.8702,13.5765,13.7109
191,25.0,-27.5,25.0,1000,-1500,-119.843,535.749,-174.105,-88.1238,188.559,-757.89,-569.33,1.05061,31.5267,23.0571,23.2974
192,25.0,-27.5,25.0,1250,-750,133.181,-214.553,-111.443,-176.616,-388.442,-466.386,-854.828,-10.5018,-6.58678,-10.7962,-10.6622
193,25.0,-27.5,25.0,1250,-1000,91.3057,-8.83297,-100.489,-171.109,-192.102,-490.621,-682.722,-9.0086,4.53949,-4.11309,-3.98085
194,25.0,-27.5,25.0,1250,-1250,62.473,242.757,-98.4339,-152.103,58.9441,-514.594,-455.65,-7.97785,17.8651,7.6893,7.81938
195,25.0,-27.5,25.0,1250,-1500,89.1445,505.523,-97.9762,-114.792,424.059,-823.632,-399.573,-9.10144,31.0854,15.8293,16.0656
196,25.0,-27.5,25.0,1500,-750,408.055,-254.626,-33.2713,-187.029,-64.1059,-829.577,-893.683,-22.8148,-7.7157,-17.019,-16.7808
197,25.0,-27.5,25.0,1500,-1000,388.776,-50.3687,-26.4688,-192.823,132.901,-850.765,-717.864,-22.2728,3.26847,-9.63238,-9.39576
198,25.0,-27.5,25.0,1500,-1250,386.265,182.165,-44.7392,-165.677,379.094,-863.835,-484.741,-22.275,15.6062,-1.13505,-0.900457
199,25.0,-27.5,25.0,1500,-1500,395.284,450.197,-48.1259,-131.704,695.741,-877.956,-182.215,-22.6573,29.5338,6.82902,7.06166
200,25.0,-27.5,27.5,750,-750,-195.546,-193.072,-265.71,-223.133,-903.695,-75.5145,-979.209,5.65684,-6.02878,-3.35062,-3.31582
201,25.0,-27.5,27.5,750,-1000,-242.656,-20.5221,-273.314,-181.45,-738.341,-170.191,-908.531,7.30134,3.53932,2.41068,2.47118
202,25.0,-27.5,27.5,750,-1250,-260.594,209.063,-324.205,-153.087,-544.107,-357.51,-901.617,7.93334,16.0667,10.0151,10.1443
203,25.0,-27.5,27.5,750,-1500,-278.265,485.66,-383.214,-100.856,-270.644,-675.359,-946.003,8.62664,29.757,21.5272,21.7677
204,25.0,-27.5,27.5,1000,-750,-146.292,-215.088,-237.31,-193.524,-823.705,-181.767,-1005.47,2.42591,-7.00328,-4.88251,-4.8223
205,25.0,-27.5,27.5,1000,-1000,-173.56,-21.2194,-233.522,-193.194,-646.505,-203.896,-850.401,3.4095,3.62379,1.62127,1.68237
206,25.0,-27.5,27.5,1000,-1250,-223.543,220.059,-253.996,-171.034,-432.17,-402.779,-834.95,5.25311,16.6129,10.767,10.8954
207,25.0,-27.5,27.5,1000,-1500,-237.587,492.721,-273.006,-139.18,-128.601,-725.888,-854.488,5.76624,30.2151,24.201,24.4372
208,25.0,-27.5,27.5,1250,-750,44.008,-256.001,-180.252,-202.542,-625.23,-418.221,-1043.45,-7.04977,-8.41421,-9.915,-9.78738
209,25.0,-27.5,27.5,1250,-1000,6.71234,-86.1937,-167.109,-210.872,-469.766,-438.641,-908.407,-5.69167,1.00667,-5.47491,-5.34882
210,25.0,-27.5,27.5,1250,-1250,-35.5496,177.738,-164.286,-180.855,-208.259,-466.541,-674.8,-4.11329,15.1416,5.50873,5.63224
211,25.0,-27.5,27.5,1250,-1500,-52.9961,467.308,-171.134,-155.594,123.482,-790.924,-667.442,-3.5514,29.8294,17.8738,18.1055
212,25.0,-27.5,27.5,1500,-750,309.103,-303.867,-92.709,-222.65,-321.291,-786.481,-1107.77,-19.372,-9.90002,-16.7465,-16.5133
213,25.0,-27.5,27.5,1500,-1000,266.728,-144.972,-77.9442,-226.972,-174.778,-809.484,-984.261,-17.929,-1.20711,-12.463,-12.2317
214,25.0,-27.5,27.5,1500,-1250,232.854,122.124,-71.0841,-216.103,87.5796,-837.161,-749.582,-16.7748,12.9577,-0.922595,-0.693482
215,25.0,-27.5,27.5,1500,-1500,228.55,408.349,-82.4201,-176.572,404.752,-859.994,-455.242,-16.7086,27.949,10.9916,11.2182
