,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
174,30.0,-35.0,25.0,1500,-1250,696.557,537.918,74.0775,-123.137,1087.15,-370.418,716.734,-39.1754,41.1209,1.4159,1.4156
175,30.0,-35.0,25.0,1500,-1500,720.864,960.174,16.8652,-42.0825,1541.13,-375.871,1165.26,-40.2225,65.9842,18.0204,18.0183
176,30.0,-35.0,27.5,750,-750,-111.769,-8.17347,-176.342,-233.697,-560.983,-140.011,-700.994,3.54039,2.93105,2.29003,2.32233
177,30.0,-35.0,27.5,750,-1000,-112.074,278.589,-186.54,-220.102,-286.907,-158.935,-445.843,3.49262,22.3439,13.4061,13.4414
178,30.0,-35.0,27.5,750,-1250,-135.687,602.168,-192.337,-161.667,21.6451,-192.148,-170.503,4.48109,41.6434,27.3264,27.3555
179,30.0,-35.0,27.5,750,-1500,-159.256,932.974,-199.485,-57.4604,389.297,-227.971,161.326,5.35818,60.6929,45.3641,45.3787
180,30.0,-35.0,27.5,1000,-750,69.3497,-29.5803,-121.529,-238.094,-367.293,-191.054,-558.347,-6.76999,2.11775,-3.74192,-3.72119
181,30.0,-35.0,27.5,1000,-1000,37.6426,244.11,-107.154,-206.348,-82.1629,-218.779,-300.942,-5.40432,20.8301,7.35573,7.37432
182,30.0,-35.0,27.5,1000,-1250,16.3792,587.471,-116.361,-163.458,253.787,-243.987,9.79999,-4.51587,41.7965,20.5251,20.5407
183,30.0,-35.0,27.5,1000,-1500,-8.68094,941.067,-134.113,-72.4539,609.43,-272.997,336.433,-3.40172,62.066,37.7737,37.785
184,30.0,-35.0,27.5,1250,-750,317.469,-66.9732,-22.447,-278.454,-139.097,-266.122,-405.219,-20.481,0.468094,-12.4704,-12.4582
185,30.0,-35.0,27.5,1250,-1000,284.253,193.454,-8.39116,-223.228,176.407,-298.62,-122.213,-19.2117,18.4104,-0.464111,-0.454547
186,30.0,-35.0,27.5,1250,-1250,267.606,543.094,-13.885,-176.196,544.369,-323.409,220.96,-18.6226,40.4501,12.3206,12.3275
187,30.0,-35.0,27.5,1250,-1500,249.116,926.135,-38.2913,-96.0177,945.983,-348.71,597.272,-17.9377,62.9527,29.7417,29.7463
188,30.0,-35.0,27.5,1500,-750,649.2,-76.9637,61.3874,-262.589,238.683,-338.761,-100.079,-37.0749,0.964117,-21.355,-21.3481
189,30.0,-35.0,27.5,1500,-1000,627.314,168.305,60.3728,-226.639,523.59,-365.212,158.378,-36.4822,17.871,-10.6794,-10.6745
190,30.0,-35.0,27.5,1500,-1250,608.892,498.186,56.9632,-188.078,874.375,-388.98,485.395,-35.9808,39.2129,3.24512,3.24748
191,30.0,-35.0,27.5,1500,-1500,585.948,882.75,29.8063,-111.693,1275.25,-413.976,861.277,-35.2013,62.3447,19.8716,19.8723
