,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
180,30.0,-27.5,22.5,1500,-750,854.268,-190.681,77.7913,-203.528,411.541,-277.494,134.047,-43.8465,-3.36924,-27.5816,-27.5774
181,30.0,-27.5,22.5,1500,-1000,843.852,-48.2826,68.3523,-179.379,568.821,-291.741,277.08,-43.6784,4.10391,-23.9981,-23.9953
182,30.0,-27.5,22.5,1500,-1250,859.612,195.819,39.4041,-141.85,847.557,-299.429,548.128,-44.4091,16.8682,-16.2928,-16.2913
183,30.0,-27.5,22.5,1500,-1500,880.568,501.344,-0.299407,-80.9072,1204.77,-308.032,896.738,-45.3541,32.6565,-6.44039,-6.44012
184,30.0,-27.5,25.0,750,-750,-45.2646,-113.633,-145.798,-204.687,-535.842,-113.475,-649.317,0.526325,-2.35927,-2.63247,-2.60425
185,30.0,-27.5,25.0,750,-1000,-66.315,97.1437,-137.131,-177.976,-322.465,-140.22,-462.685,1.3639,9.15888,4.38517,4.40161
186,30.0,-27.5,25.0,750,-1250,-79.7882,331.685,-146.419,-144.859,-94.1136,-159.99,-254.104,1.92064,21.0115,11.7382,11.7526
187,30.0,-27.5,25.0,750,-1500,-99.4284,602.239,-161.532,-81.0191,169.864,-184.571,-14.7072,2.76218,33.7117,22.1281,22.141
188,30.0,-27.5,25.0,1000,-750,156.173,-162.591,-80.0015,-215.989,-356.841,-165.679,-522.521,-10.8362,-4.03057,-10.2362,-10.2183
189,30.0,-27.5,25.0,1000,-1000,121.883,41.013,-70.2655,-204.636,-154.95,-192.311,-347.261,-9.41459,6.85697,-2.34222,-2.32751
190,30.0,-27.5,25.0,1000,-1250,98.8095,301.878,-65.5757,-169.429,111.971,-215.626,-103.655,-8.46671,20.3108,7.00296,7.01487
191,30.0,-27.5,25.0,1000,-1500,82.2356,577.708,-79.0924,-120.856,394.257,-235.047,159.21,-7.68733,33.4488,15.6068,15.617
192,30.0,-27.5,25.0,1250,-750,401.189,-212.201,18.8446,-242.472,-126.628,-239.704,-366.332,-23.8538,-5.65067,-17.2102,-17.1989
193,30.0,-27.5,25.0,1250,-1000,384.199,-22.9172,18.4241,-223.651,78.251,-258.709,-180.458,-23.3139,4.39726,-12.6443,-12.6351
194,30.0,-27.5,25.0,1250,-1250,378.671,237.234,2.99528,-186.431,362.351,-275.944,86.407,-23.2318,18.1588,-1.02706,-1.01897
195,30.0,-27.5,25.0,1250,-1500,358.057,532.299,-5.40298,-137.736,673.209,-298.841,374.367,-22.5413,32.8232,8.73293,8.73835
196,30.0,-27.5,25.0,1500,-750,753.689,-247.879,83.424,-235.635,212.069,-300.769,-88.7001,-40.534,-6.03167,-25.947,-25.9399
197,30.0,-27.5,25.0,1500,-1000,748.833,-81.3202,67.0812,-213.169,396.49,-313.521,82.9696,-40.5095,2.60809,-21.0373,-21.0333
198,30.0,-27.5,25.0,1500,-1250,722.893,154.353,75.6384,-184.96,657.871,-337.96,319.911,-39.8332,15.0458,-13.9771,-13.9743
199,30.0,-27.5,25.0,1500,-1500,714.739,470.768,66.3371,-153.92,1001.18,-356.924,644.255,-39.764,31.3015,-1.78265,-1.7811
200,30.0,-27.5,27.5,750,-750,-85.7643,-162.347,-197.161,-238.362,-711.315,-111.185,-822.5,2.52619,-4.46107,-4.4783,-4.4298
201,30.0,-27.5,27.5,750,-1000,-102.626,34.9736,-181.086,-231.19,-520.009,-137.573,-657.582,3.16117,6.4287,2.68543,2.72011
202,30.0,-27.5,27.5,750,-1250,-114.059,307.161,-180.538,-208.677,-256.851,-161.384,-418.236,3.58965,20.4903,11.3805,11.4036
203,30.0,-27.5,27.5,750,-1500,-136.046,567.328,-177.34,-160.343,1.75176,-192.809,-191.057,4.48936,33.0308,21.9783,21.999
204,30.0,-27.5,27.5,1000,-750,95.4675,-201.725,-124.88,-258.723,-545.45,-170.36,-715.811,-7.75562,-5.79272,-9.07859,-9.05735
205,30.0,-27.5,27.5,1000,-1000,71.4031,-17.2435,-128.666,-245.875,-364.175,-189.725,-553.9,-6.80445,4.29954,-3.42311,-3.40288
206,30.0,-27.5,27.5,1000,-1250,39.9403,248.32,-114.426,-206.842,-90.9079,-217.259,-308.167,-5.49443,18.3707,6.41582,6.43598
207,30.0,-27.5,27.5,1000,-1500,16.7369,536.008,-119.006,-169.303,195.862,-241.589,-45.7272,-4.46964,32.3322,16.1496,16.165
208,30.0,-27.5,27.5,1250,-750,346.232,-251.447,-30.1239,-286.483,-315.585,-240.808,-556.393,-21.5062,-7.30745,-16.6706,-16.6546
209,30.0,-27.5,27.5,1250,-1000,324.054,-86.9754,-25.4138,-265.197,-131.077,-263.076,-394.153,-20.7329,1.53796,-13.8471,-13.8327
210,30.0,-27.5,27.5,1250,-1250,293.831,170.772,-19.5161,-238.515,137.481,-292.127,-154.646,-19.6316,15.358,-2.99457,-2.98307
211,30.0,-27.5,27.5,1250,-1500,281.314,481.078,-27.1038,-192.714,464.085,-313.165,150.92,-19.2065,31.0174,7.7767,7.78758
212,30.0,-27.5,27.5,1500,-750,681.37,-289.863,51.1239,-296.823,-0.156883,-308.797,-308.954,-38.0116,-7.93492,-25.4901,-25.4782
213,30.0,-27.5,27.5,1500,-1000,661.543,-155.912,53.5679,-267.295,171.047,-330.46,-159.413,-37.4797,-0.874771,-23.0164,-23.0065
214,30.0,-27.5,27.5,1500,-1250,648.168,110.698,45.8968,-245.476,446.796,-351.29,95.5056,-37.1712,13.2,-14.3432,-14.335
215,30.0,-27.5,27.5,1500,-1500,616.438,402.889,53.8761,-208.119,766.336,-381.125,385.211,-36.184,28.5384,-2.29457,-2.28877
