,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
182,25.0,-32.5,27.5,1000,-1250,-152.666,489.71,-195.053,-148.615,-67.4719,-190.196,-257.668,2.64608,33.0649,23.1081,23.1214
183,25.0,-32.5,27.5,1000,-1500,-169.175,833.647,-216.749,-72.9276,267.874,-214.571,53.3033,3.22727,51.411,36.7556,36.7657
184,25.0,-32.5,27.5,1250,-750,104.04,-80.4133,-108.369,-246.203,-396.977,-195.162,-592.14,-9.06849,-0.940988,-7.04003,-7.02162
185,25.0,-32.5,27.5,1250,-1000,78.8952,141.006,-124.827,-214.87,-174.297,-215.537,-389.834,-8.22875,13.4766,1.76014,1.77485
186,25.0,-32.5,27.5,1250,-1250,60.5874,466.161,-128.636,-170.243,162.283,-240.667,-78.3844,-7.65893,32.7361,13.0302,13.0413
187,25.0,-32.5,27.5,1250,-1500,33.6461,810.898,-146.149,-113.542,508.489,-264.198,244.29,-6.65543,51.4537,30.6073,30.618
188,25.0,-32.5,27.5,1500,-750,363.689,-123.927,-16.3444,-263.667,-142.828,-267.959,-410.787,-20.9267,-2.64035,-14.2418,-14.2304
189,25.0,-32.5,27.5,1500,-1000,343.632,105.059,-33.8737,-232.325,101.186,-288.12,-186.934,-20.356,12.1839,-5.91644,-5.90805
190,25.0,-32.5,27.5,1500,-1250,329.137,405.374,-47.4118,-202.864,405.438,-308.783,96.6551,-19.9716,30.4253,6.26273,6.2702
191,25.0,-32.5,27.5,1500,-1500,296.358,759.612,-65.9781,-113.603,783.086,-337.514,445.573,-18.9278,50.4762,18.612,18.6167
