,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
181,30.0,-32.5,27.5,1000,-1000,28.5211,144.194,-109.989,-208.108,-193.649,-210.093,-403.743,-4.88636,13.8053,4.22054,4.23729
182,30.0,-32.5,27.5,1000,-1250,3.18827,451.959,-112.531,-170.987,110.989,-236.267,-125.278,-3.77373,31.9471,17.6878,17.7013
183,30.0,-32.5,27.5,1000,-1500,-13.5009,797.897,-137.941,-108.713,445.567,-259.348,186.219,-3.00537,50.5585,32.5278,32.5387
184,30.0,-32.5,27.5,1250,-750,331.68,-145.247,-30.5652,-266.294,-202.057,-251.575,-453.633,-21.0807,-3.65931,-15.3969,-15.3847
185,30.0,-32.5,27.5,1250,-1000,290.817,111.059,-16.7946,-229.517,88.9214,-285.226,-196.304,-19.4641,12.6702,-3.99561,-3.98662
186,30.0,-32.5,27.5,1250,-1250,263.486,420.01,-11.4864,-193.941,406.861,-313.051,93.81,-18.3926,31.3249,8.40362,8.40952
187,30.0,-32.5,27.5,1250,-1500,242.493,773.896,-25.7918,-144.646,761.429,-336.496,424.933,-17.5061,50.8235,22.4996,22.5036
188,30.0,-32.5,27.5,1500,-750,659.015,-174.299,61.4291,-278.084,128.092,-326.704,-198.611,-37.4239,-4.33906,-24.2445,-24.2386
189,30.0,-32.5,27.5,1500,-1000,631.448,71.3648,51.3312,-252.121,386.173,-350.903,35.2696,-36.5989,11.1329,-15.623,-15.6179
190,30.0,-32.5,27.5,1500,-1250,629.05,386.312,50.9235,-209.22,762.219,-371.109,391.11,-36.667,30.6428,0.218338,0.218924
191,30.0,-32.5,27.5,1500,-1500,599.676,717.794,24.3924,-148.578,1086.92,-395.723,691.196,-35.6775,49.6189,11.6362,11.6366
