,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
179,35.0,-27.5,27.5,750,-1500,-85.8127,482.422,-189.146,-150.424,-35.6202,-232.685,-268.305,2.56076,29.2541,19.9994,20.0167
180,35.0,-27.5,27.5,1000,-750,166.312,-263.387,-102.555,-198.74,-477.121,-225.055,-702.176,-13.1751,-8.50017,-13.2165,-13.1855
181,35.0,-27.5,27.5,1000,-1000,149.031,-133.582,-91.6946,-216.647,-366.663,-247.474,-614.137,-12.4323,-1.16368,-11.8255,-11.8045
182,35.0,-27.5,27.5,1000,-1250,131.05,121.475,-91.3599,-193.762,-105.278,-272.323,-377.601,-11.6569,12.4361,-0.789372,-0.774381
183,35.0,-27.5,27.5,1000,-1500,127.517,436.867,-98.6305,-166.768,218.172,-293.109,-74.9376,-11.5897,27.9488,11.4361,11.4478
184,35.0,-27.5,27.5,1250,-750,462.497,-322.443,-3.10842,-235.944,-221.951,-298.691,-520.642,-31.1508,-10.3587,-25.0183,-25.005
185,35.0,-27.5,27.5,1250,-1000,451.458,-192.781,-7.61188,-238.038,-98.3192,-314.34,-412.659,-30.798,-3.25828,-23.8866,-23.8745
186,35.0,-27.5,27.5,1250,-1250,434.959,63.7454,-4.59434,-221.57,164.37,-341.335,-176.965,-30.254,10.386,-13.6435,-13.6347
187,35.0,-27.5,27.5,1250,-1500,426.631,398.206,-2.55964,-193.504,530.396,-360.356,170.04,-30.0379,27.0904,-0.325968,-0.319587
188,35.0,-27.5,27.5,1500,-750,868.118,-339.291,62.5258,-226.658,192.735,-370.84,-178.105,-53.6872,-9.40652,-36.0461,-36.0406
189,35.0,-27.5,27.5,1500,-1000,851.77,-262.039,68.346,-229.889,269.961,-386.111,-116.15,-53.1457,-5.53601,-36.8965,-36.8923
190,35.0,-27.5,27.5,1500,-1250,820.909,2.95689,87.2623,-198.039,568.055,-416.525,151.53,-52.0751,8.2068,-29.0217,-29.0197
191,35.0,-27.5,27.5,1500,-1500,856.339,377.251,16.9867,-176.405,941.706,-417.034,524.672,-53.8775,27.405,-16.3924,-16.3915
