,h1 [град],h2 [град],Vн [км/ч],n1 [об/мин],n2 [об/мин],ТВ1 [Н],ТВ2 [Н],RК1 [Н],RК2 [Н],R ВМГ [Н],R тела [Н],R суммарная [Н],Mвx1 [Н*м],Mвx2 [Н*м],Mx ВМГ [Н*м],Mx суммарная [Н*м]
182,27.5,-32.5,27.5,1000,-1250,-69.1703,465.413,-164.858,-162.305,9.29099,-207.706,-198.415,-0.380478,32.2751,18.8825,18.8948
183,27.5,-32.5,27.5,1000,-1500,-85.5588,818.854,-186.25,-90.5356,349.774,-232.193,117.582,0.227075,51.572,31.8635,31.874
184,27.5,-32.5,27.5,1250,-750,210.511,-110.142,-58.6915,-266.691,-303.788,-228.41,-532.199,-14.2692,-2.40018,-10.8365,-10.8255
185,27.5,-32.5,27.5,1250,-1000,182.257,127.448,-60.6448,-223.585,-32.7452,-254.892,-287.637,-13.2481,13.3135,-0.293483,-0.284728
186,27.5,-32.5,27.5,1250,-1250,166.107,442.008,-60.6448,-185.787,285.101,-277.099,8.0022,-12.7005,32.2915,10.8072,10.814
187,27.5,-32.5,27.5,1250,-1500,134.528,786.726,-80.1533,-121.285,638.744,-306.476,332.268,-11.4447,51.0219,25.975,25.98
188,27.5,-32.5,27.5,1500,-750,508.831,-153.441,34.2035,-275.159,-6.32951,-303.483,-309.812,-28.6526,-3.75257,-19.0795,-19.0743
189,27.5,-32.5,27.5,1500,-1000,487.778,85.8737,24.3185,-237.491,263.712,-326.035,-62.3235,-28.0287,11.325,-11.1106,-11.1079
190,27.5,-32.5,27.5,1500,-1250,468.026,378.375,23.4937,-210.301,572.879,-351.616,221.263,-27.4605,29.5226,0.845208,0.846376
191,27.5,-32.5,27.5,1500,-1500,445.365,733.584,-2.93747,-133.653,942.394,-374.71,567.684,-26.7417,49.8658,13.8749,13.8739
